id,network_code,station_code,location_code,channels,latitude,longitude,elevation
NP.5483.09,NP,5483,09,HNE,34.05191,-118.23831,82.0
NP.5485.03,NP,5485,03,HNE,34.05504,-118.46187,104.0
NP.5485.08,NP,5485,08,HNN,34.05504,-118.46187,104.0
NP.5489.,NP,5489,,"HNE,HNN,HNZ",32.65876,-116.09995,888.0
NP.5501.4W,NP,5501,4W,"HNE,HNN",34.06848,-118.44334,104.0
NP.5501.8E,NP,5501,8E,HNN,34.06848,-118.44334,104.0
NP.5504.00,NP,5504,00,"HN2,HN3,HNZ",34.26064,-118.3861,332.0
NP.638.G2,NP,638,G2,"HN2,HN3,HNZ",34.06273,-118.46321,136.0
NP.697.AB,NP,697,AB,"HNE,HNN,HNZ",33.93509,-117.88392,187.0
NP.7010.3E,NP,7010,3E,HN2,47.608,-122.332,61.0
NP.7011.UG,NP,7011,UG,"HN2,HN3,HNZ",45.936,-119.298,99.0
NP.7013.FF,NP,7013,FF,"HN2,HN3,HNZ",45.45,-122.64159,12.0
NP.7017.FF,NP,7017,FF,"HN2,HN3,HNE,HNN,HNZ",45.50658,-122.67169,2.0
NP.7019.7D,NP,7019,7D,HNN,45.46987,-122.68525,105.0
NP.7019.8B,NP,7019,8B,HN2,45.46987,-122.68525,105.0
NP.7028.,NP,7028,,"HNE,HNN,HNZ",47.91351,-124.63432,5.0
NP.7023.FE,NP,7023,FE,"HNE,HNN,HNZ",43.24782,-123.36045,157.0
NP.7032.0B,NP,7032,0B,"HN2,HN3,HNE,HNN,HNZ",47.58429,-122.38866,93.0
NP.7050.3N,NP,7050,3N,HN3,47.61515,-122.33678,30.0
NP.7054.,NP,7054,,"HNE,HNN,HNZ",47.03872,-122.89893,21.0
NP.7057.2S,NP,7057,2S,HNE,43.224,-123.36727,139.0
NP.7057.35,NP,7057,35,HNN,43.224,-123.36727,139.0
NP.7057.5N,NP,7057,5N,"HNE,HNN",43.224,-123.36727,139.0
NP.7057.5W,NP,7057,5W,HNN,43.224,-123.36727,139.0
NP.7059.08,NP,7059,08,HN3,42.44165,-122.84072,381.0
NP.7061.09,NP,7061,09,HN3,45.63712,-122.6572,48.0
NP.7061.2S,NP,7061,2S,"HN2,HN3",45.63712,-122.6572,48.0
NP.710.AB,NP,710,AB,"HN2,HN3,HNZ",33.77415,-118.32162,98.0
NP.720.CC,NP,720,CC,"HNE,HNN,HNZ",33.58805,-117.07216,451.0
NP.7206.PH,NP,7206,PH,"HNE,HNN,HNZ",48.18038,-116.99836,628.0
NP.7208.DM,NP,7208,DM,"HN3,HNZ",40.723,-111.9071,1290.0
NP.7215.5E,NP,7215,5E,HNN,40.7665,-111.8867,1310.0
NP.7027.0B,NP,7027,0B,"HNE,HNN,HNZ",47.54835,-122.2767,52.0
NP.7040.,NP,7040,,"HNE,HNN,HNZ",47.85586,-122.58335,8.0
NP.7050.9E,NP,7050,9E,"HN2,HN3",47.61515,-122.33678,30.0
NP.7050.RN,NP,7050,RN,HN3,47.61515,-122.33678,30.0
NP.7053.13,NP,7053,13,HN3,45.51865,-122.67837,16.0
NP.7053.I2,NP,7053,I2,"HN2,HN3,HNZ",45.51865,-122.67837,16.0
NP.7057.04,NP,7057,04,HNN,43.224,-123.36727,139.0
NP.7057.20,NP,7057,20,HNN,43.224,-123.36727,139.0
NP.7057.4N,NP,7057,4N,"HNE,HNN",43.224,-123.36727,139.0
NP.7057.4S,NP,7057,4S,HNE,43.224,-123.36727,139.0
NP.7057.NA,NP,7057,NA,HNN,43.224,-123.36727,139.0
NP.7059.03,NP,7059,03,HNZ,42.44165,-122.84072,381.0
NP.7059.10,NP,7059,10,HN3,42.44165,-122.84072,381.0
NP.7061.3E,NP,7061,3E,"HN2,HN3",45.63712,-122.6572,48.0
NP.7061.R2,NP,7061,R2,HN2,45.63712,-122.6572,48.0
NP.7061.R6,NP,7061,R6,"HN2,HN3,HNZ",45.63712,-122.6572,48.0
NP.7061.R8,NP,7061,R8,HN2,45.63712,-122.6572,48.0
NP.709.CR,NP,709,CR,"HN2,HN3,HNZ",34.04861,-118.11217,156.0
NP.710.CR,NP,710,CR,"HN2,HN3,HNZ",33.77415,-118.32162,98.0
NP.7200.,NP,7200,,"HNE,HNN,HNZ",40.655,-111.9862,1387.0
NP.7208.7S,NP,7208,7S,"HN2,HN3",40.723,-111.9071,1290.0
NP.7215.2E,NP,7215,2E,HNN,40.7665,-111.8867,1310.0
NP.7215.3E,NP,7215,3E,HNN,40.7665,-111.8867,1310.0
NP.7036.CR,NP,7036,CR,"HN2,HN3,HNZ",46.0643,-118.26396,378.0
NP.7023.1D,NP,7023,1D,HNN,43.24782,-123.36045,157.0
NP.7043.10,NP,7043,10,"HNE,HNN,HNZ",48.71959,-122.49783,38.0
NP.7053.I4,NP,7053,I4,"HN2,HN3,HNZ",45.51865,-122.67837,16.0
NP.7057.11,NP,7057,11,HNE,43.224,-123.36727,139.0
NP.7057.19,NP,7057,19,HNN,43.224,-123.36727,139.0
NP.7057.2N,NP,7057,2N,"HNE,HNN",43.224,-123.36727,139.0
NP.7057.3C,NP,7057,3C,"HNE,HNN",43.224,-123.36727,139.0
NP.7057.5S,NP,7057,5S,HNE,43.224,-123.36727,139.0
NP.7057.AS,NP,7057,AS,"HNE,HNN",43.224,-123.36727,139.0
NP.7061.18,NP,7061,18,HN2,45.63712,-122.6572,48.0
NP.7207.,NP,7207,,"HNE,HNN,HNZ",41.51006,-112.01777,1347.0
NP.7208.25,NP,7208,25,"HNE,HNN,HNZ",40.723,-111.9071,1290.0
NP.7212.02,NP,7212,02,"HNE,HNN,HNZ",41.19592,-111.94169,1421.0
NP.7047.GL,NP,7047,GL,"HNE,HNN,HNZ",48.98701,-117.34835,611.0
NP.7057.09,NP,7057,09,HNN,43.224,-123.36727,139.0
NP.7057.AC,NP,7057,AC,"HNE,HNN,HNZ",43.224,-123.36727,139.0
NP.7057.AE,NP,7057,AE,HNE,43.224,-123.36727,139.0
NP.7059.2E,NP,7059,2E,"HN2,HN3",42.44165,-122.84072,381.0
NP.7061.10,NP,7061,10,HN2,45.63712,-122.6572,48.0
NP.7061.11,NP,7061,11,HN2,45.63712,-122.6572,48.0
NP.7061.3W,NP,7061,3W,HN3,45.63712,-122.6572,48.0
NP.7202.02,NP,7202,02,"HNE,HNN,HNZ",40.6821,-111.9227,1293.0
NP.7208.0F,NP,7208,0F,"HNE,HNN,HNZ",40.723,-111.9071,1290.0
NP.7023.FW,NP,7023,FW,"HNE,HNN,HNZ",43.24782,-123.36045,157.0
NP.7024.B4,NP,7024,B4,"HN2,HN3",44.07002,-121.30643,1105.0
NP.7025.B4,NP,7025,B4,HN3,42.7183,-124.46443,31.0
NP.7041.,NP,7041,,"HN2,HN3,HNZ",48.11517,-123.43668,31.0
NP.7057.06,NP,7057,06,HNE,43.224,-123.36727,139.0
NP.7057.18,NP,7057,18,HNN,43.224,-123.36727,139.0
NP.7057.28,NP,7057,28,HNZ,43.224,-123.36727,139.0
NP.7057.29,NP,7057,29,HNN,43.224,-123.36727,139.0
NP.7057.34,NP,7057,34,HNE,43.224,-123.36727,139.0
NP.7057.W4,NP,7057,W4,HNN,43.224,-123.36727,139.0
NP.7061.13,NP,7061,13,HN2,45.63712,-122.6572,48.0
NP.707.TW,NP,707,TW,"HNE,HNN,HNZ",33.84904,-117.45483,424.0
NP.709.AG,NP,709,AG,"HN2,HN3,HNZ",34.04861,-118.11217,156.0
NP.7212.01,NP,7212,01,"HNE,HNN,HNZ",41.19592,-111.94169,1421.0
NP.7215.5W,NP,7215,5W,"HNE,HNN",40.7665,-111.8867,1310.0
NP.7025.B2,NP,7025,B2,"HN2,HN3",42.7183,-124.46443,31.0
NP.7029.10,NP,7029,10,"HNE,HNN,HNZ",48.13436,-122.76521,17.0
NP.7035.,NP,7035,,"HNE,HNN,HNZ",46.97159,-123.82637,5.0
NP.7037.0B,NP,7037,0B,"HN2,HN3,HNZ",47.66547,-122.39689,1.0
NP.7038.,NP,7038,,"HNE,HNN,HNZ",46.98491,-122.90996,60.0
NP.7053.A1,NP,7053,A1,HN2,45.51865,-122.67837,16.0
NP.7053.A7,NP,7053,A7,HN2,45.51865,-122.67837,16.0
NP.7061.02,NP,7061,02,HN3,45.63712,-122.6572,48.0
NP.7061.04,NP,7061,04,HN3,45.63712,-122.6572,48.0
NP.7061.1C,NP,7061,1C,"HN2,HN3,HNZ",45.63712,-122.6572,48.0
NP.720.LA,NP,720,LA,"HNE,HNN,HNZ",33.58805,-117.07216,451.0
NP.720.RA,NP,720,RA,"HNE,HNN,HNZ",33.58805,-117.07216,451.0
NP.7203.02,NP,7203,02,"HNE,HNN,HNZ",40.7468,-111.8271,1457.0
NP.7208.40,NP,7208,40,"HNE,HNN,HNZ",40.723,-111.9071,1290.0
NP.7212.0B,NP,7212,0B,"HNE,HNN,HNZ",41.19592,-111.94169,1421.0
NP.7215.1W,NP,7215,1W,"HNE,HNN",40.7665,-111.8867,1310.0
NP.7050.BE,NP,7050,BE,HNZ,47.61515,-122.33678,30.0
NP.7053.A5,NP,7053,A5,HN3,45.51865,-122.67837,16.0
NP.7057.10,NP,7057,10,HNE,43.224,-123.36727,139.0
NP.7057.13,NP,7057,13,HNE,43.224,-123.36727,139.0
NP.7057.16,NP,7057,16,HNN,43.224,-123.36727,139.0
NP.7057.17,NP,7057,17,HNE,43.224,-123.36727,139.0
NP.7057.27,NP,7057,27,HNE,43.224,-123.36727,139.0
NP.7057.31,NP,7057,31,HNN,43.224,-123.36727,139.0
NP.7057.33,NP,7057,33,HNE,43.224,-123.36727,139.0
NP.7059.09,NP,7059,09,HN2,42.44165,-122.84072,381.0
NP.7061.03,NP,7061,03,HN2,45.63712,-122.6572,48.0
NP.7061.3N,NP,7061,3N,HN2,45.63712,-122.6572,48.0
NP.7201.,NP,7201,,"HNE,HNN,HNZ",40.623,-111.9334,1327.0
NP.7202.01,NP,7202,01,"HNE,HNN,HNZ",40.6821,-111.9227,1293.0
NP.7215.8E,NP,7215,8E,HNN,40.7665,-111.8867,1310.0
NP.7031.,NP,7031,,"HNE,HNN,HNZ",47.99665,-122.19916,30.0
NP.7031.10,NP,7031,10,"HNE,HNN,HNZ",47.99665,-122.19916,30.0
NP.7033.0B,NP,7033,0B,"HNE,HNN,HNZ",48.512,-122.61342,6.0
NP.7042.,NP,7042,,"HNE,HNN,HNZ",45.61097,-122.4963,86.0
NP.7048.,NP,7048,,"HNE,HNN,HNZ",47.56369,-122.30635,101.0
NP.7053.23,NP,7053,23,"HN2,HN3",45.51865,-122.67837,16.0
NP.7053.I3,NP,7053,I3,"HN2,HN3,HNZ",45.51865,-122.67837,16.0
NP.7057.1C,NP,7057,1C,"HNE,HNN,HNZ",43.224,-123.36727,139.0
NP.7057.36,NP,7057,36,HNN,43.224,-123.36727,139.0
NP.7059.04,NP,7059,04,HN2,42.44165,-122.84072,381.0
NP.7061.12,NP,7061,12,HN3,45.63712,-122.6572,48.0
NP.7061.2N,NP,7061,2N,HN2,45.63712,-122.6572,48.0
NP.7061.R1,NP,7061,R1,"HN2,HN3",45.63712,-122.6572,48.0
NP.7061.R4,NP,7061,R4,"HN2,HN3",45.63712,-122.6572,48.0
NP.7061.R7,NP,7061,R7,HN3,45.63712,-122.6572,48.0
NP.720.CT,NP,720,CT,"HNE,HNN,HNZ",33.58805,-117.07216,451.0
NP.7208.C9,NP,7208,C9,"HN3,HNZ",40.723,-111.9071,1290.0
NP.7213.,NP,7213,,"HNE,HNN,HNZ",40.23548,-111.63239,1407.0
NP.7215.3W,NP,7215,3W,"HNE,HNN",40.7665,-111.8867,1310.0
NP.7215.RW,NP,7215,RW,"HNE,HNN",40.7665,-111.8867,1310.0
NP.7228.,NP,7228,,"HNE,HNN,HNZ",39.72116,-111.8248,1574.0
NP.7232.,NP,7232,,"HNE,HNN,HNZ",41.7188,-112.18183,1319.0
NP.7235.05,NP,7235,05,HN3,46.61868,-112.10216,1219.0
NP.7235.09,NP,7235,09,HN2,46.61868,-112.10216,1219.0
NP.7235.10,NP,7235,10,HN2,46.61868,-112.10216,1219.0
NP.7235.16,NP,7235,16,HN3,46.61868,-112.10216,1219.0
NP.7235.22,NP,7235,22,HN2,46.61868,-112.10216,1219.0
NP.7237.11,NP,7237,11,HN3,40.757137,-111.84147,1443.0
NP.7405.L5,NP,7405,L5,HNZ,37.29507,-89.52148,119.6
NP.7405.P4,NP,7405,P4,"HNE,HNN",37.29507,-89.52148,119.6
NP.7405.P8,NP,7405,P8,"HNN,HNZ",37.29507,-89.52148,119.6
NP.7405.R6,NP,7405,R6,"HNN,HNZ",37.29507,-89.52148,119.6
NP.7410.09,NP,7410,09,HNE,35.14357,-90.02684,76.0
NP.7410.21,NP,7410,21,HNE,35.14357,-90.02684,76.0
NP.7410.4W,NP,7410,4W,"HNE,HNN",35.14357,-90.02684,76.0
NP.7411.01,NP,7411,01,HNZ,35.14367,-90.02478,81.0
NP.7411.03,NP,7411,03,HNE,35.14367,-90.02478,81.0
NP.7411.RE,NP,7411,RE,"HN2,HN3",35.14367,-90.02478,81.0
NP.7411.RW,NP,7411,RW,HN2,35.14367,-90.02478,81.0
NP.7218.,NP,7218,,"HNE,HNN,HNZ",43.5087,-112.00729,1443.0
NP.7221.,NP,7221,,"HNE,HNN,HNZ",42.83475,-112.40492,1383.0
NP.7226.,NP,7226,,"HNE,HNN,HNZ",38.75715,-112.08773,1616.0
NP.7226.02,NP,7226,02,"HNE,HNN,HNZ",38.75715,-112.08773,1616.0
NP.7228.02,NP,7228,02,"HNE,HNN,HNZ",39.72116,-111.8248,1574.0
NP.7234.AB,NP,7234,AB,"HNE,HNN,HNZ",40.77739,-111.88834,1377.0
NP.7234.MD,NP,7234,MD,"HNE,HNN",40.77739,-111.88834,1377.0
NP.7235.23,NP,7235,23,HN3,46.61868,-112.10216,1219.0
NP.7237.01,NP,7237,01,HNZ,40.757137,-111.84147,1443.0
NP.7237.13,NP,7237,13,HN3,40.757137,-111.84147,1443.0
NP.7405.B1,NP,7405,B1,"HNE,HNN,HNZ",37.29507,-89.52148,119.6
NP.7405.L6,NP,7405,L6,"HNN,HNZ",37.29507,-89.52148,119.6
NP.7405.P1,NP,7405,P1,HNE,37.29507,-89.52148,119.6
NP.7405.P2,NP,7405,P2,"HNE,HNN",37.29507,-89.52148,119.6
NP.7405.R3,NP,7405,R3,HNZ,37.29507,-89.52148,119.6
NP.7406.,NP,7406,,"HNE,HNN,HNZ",36.61684,-90.82916,102.0
NP.7413.3C,NP,7413,3C,"HNE,HNN",35.48322,-97.49555,378.0
NP.7225.,NP,7225,,"HNE,HNN,HNZ",38.28346,-112.63873,1807.0
NP.7224.02,NP,7224,02,"HNE,HNN,HNZ",37.6725,-113.07149,1780.0
NP.7231.02,NP,7231,02,"HNE,HNN,HNZ",40.6531,-111.99244,1396.0
NP.7234.3S,NP,7234,3S,"HNE,HNN",40.77739,-111.88834,1377.0
NP.7235.21,NP,7235,21,HN3,46.61868,-112.10216,1219.0
NP.7237.02,NP,7237,02,HN2,40.757137,-111.84147,1443.0
NP.7237.08,NP,7237,08,HN2,40.757137,-111.84147,1443.0
NP.7410.01,NP,7410,01,HNZ,35.14357,-90.02684,76.0
NP.7410.08,NP,7410,08,HNN,35.14357,-90.02684,76.0
NP.7410.15,NP,7410,15,HNE,35.14357,-90.02684,76.0
NP.7411.08,NP,7411,08,HNN,35.14367,-90.02478,81.0
NP.7411.1E,NP,7411,1E,"HN2,HN3",35.14367,-90.02478,81.0
NP.7413.1E,NP,7413,1E,HNN,35.48322,-97.49555,378.0
NP.7413.5E,NP,7413,5E,HNN,35.48322,-97.49555,378.0
NP.7215.RE,NP,7215,RE,HNN,40.7665,-111.8867,1310.0
NP.7234.1N,NP,7234,1N,HNN,40.77739,-111.88834,1377.0
NP.7234.3N,NP,7234,3N,HNN,40.77739,-111.88834,1377.0
NP.7234.CB,NP,7234,CB,"HNE,HNN,HNZ",40.77739,-111.88834,1377.0
NP.7234.RN,NP,7234,RN,"HNE,HNN",40.77739,-111.88834,1377.0
NP.7235.14,NP,7235,14,HN2,46.61868,-112.10216,1219.0
NP.7235.19,NP,7235,19,HN2,46.61868,-112.10216,1219.0
NP.7237.07,NP,7237,07,HN3,40.757137,-111.84147,1443.0
NP.7405.E2,NP,7405,E2,"HNE,HNN",37.29507,-89.52148,119.6
NP.7405.M4,NP,7405,M4,"HNE,HNN",37.29507,-89.52148,119.6
NP.7405.R4,NP,7405,R4,"HNN,HNZ",37.29507,-89.52148,119.6
NP.7413.4W,NP,7413,4W,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.5W,NP,7413,5W,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.6W,NP,7413,6W,"HNE,HNN",35.48322,-97.49555,378.0
NP.7228.01,NP,7228,01,"HNE,HNN,HNZ",39.72116,-111.8248,1574.0
NP.7234.UD,NP,7234,UD,"HNE,HNN",40.77739,-111.88834,1377.0
NP.7405.F1,NP,7405,F1,"HNE,HNN,HNZ",37.29507,-89.52148,119.6
NP.7405.F3,NP,7405,F3,"HNE,HNN,HNZ",37.29507,-89.52148,119.6
NP.7405.L4,NP,7405,L4,"HNN,HNZ",37.29507,-89.52148,119.6
NP.7409.,NP,7409,,"HNE,HNN,HNZ",39.20374,-83.60806,331.0
NP.7410.2E,NP,7410,2E,HNN,35.14357,-90.02684,76.0
NP.7411.07,NP,7411,07,HNN,35.14367,-90.02478,81.0
NP.7411.0B,NP,7411,0B,"HN2,HN3,HNZ",35.14367,-90.02478,81.0
NP.7413.2E,NP,7413,2E,HNN,35.48322,-97.49555,378.0
NP.7413.6E,NP,7413,6E,HNN,35.48322,-97.49555,378.0
NP.7413.7C,NP,7413,7C,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.N1,NP,7413,N1,HNN,35.48322,-97.49555,378.0
NP.7023.2D,NP,7023,2D,"HNE,HNN",43.24782,-123.36045,157.0
NP.7227.01,NP,7227,01,"HNE,HNN,HNZ",39.15586,-111.81946,1566.0
NP.7237.15,NP,7237,15,HN3,40.757137,-111.84147,1443.0
NP.7237.3W,NP,7237,3W,"HN2,HN3",40.757137,-111.84147,1443.0
NP.7403.,NP,7403,,"HNE,HNN,HNZ",38.64306,-90.23197,159.0
NP.7405.F4,NP,7405,F4,"HNE,HNN,HNZ",37.29507,-89.52148,119.6
NP.7405.M3,NP,7405,M3,HNE,37.29507,-89.52148,119.6
NP.7405.R5,NP,7405,R5,HNZ,37.29507,-89.52148,119.6
NP.7410.5W,NP,7410,5W,"HNE,HNN",35.14357,-90.02684,76.0
NP.7410.RE,NP,7410,RE,HNN,35.14357,-90.02684,76.0
NP.7411.1W,NP,7411,1W,HN2,35.14367,-90.02478,81.0
NP.7413.3W,NP,7413,3W,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.9C,NP,7413,9C,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.N4,NP,7413,N4,HNN,35.48322,-97.49555,378.0
NP.7234.LD,NP,7234,LD,"HNE,HNN",40.77739,-111.88834,1377.0
NP.7234.PN,NP,7234,PN,HNN,40.77739,-111.88834,1377.0
NP.7235.13,NP,7235,13,HN3,46.61868,-112.10216,1219.0
NP.7235.15,NP,7235,15,HN2,46.61868,-112.10216,1219.0
NP.7237.04,NP,7237,04,HNZ,40.757137,-111.84147,1443.0
NP.7405.C1,NP,7405,C1,HNZ,37.29507,-89.52148,119.6
NP.7405.C2,NP,7405,C2,"HNN,HNZ",37.29507,-89.52148,119.6
NP.7405.D3,NP,7405,D3,"HNE,HNN,HNZ",37.29507,-89.52148,119.6
NP.7410.02,NP,7410,02,HNN,35.14357,-90.02684,76.0
NP.7410.22,NP,7410,22,HNN,35.14357,-90.02684,76.0
NP.7411.2E,NP,7411,2E,"HNE,HNN",35.14367,-90.02478,81.0
NP.7023.2F,NP,7023,2F,"HNE,HNN",43.24782,-123.36045,157.0
NP.7024.B2,NP,7024,B2,"HN2,HN3",44.07002,-121.30643,1105.0
NP.7234.1S,NP,7234,1S,"HNE,HNN",40.77739,-111.88834,1377.0
NP.7234.DB,NP,7234,DB,"HNE,HNN,HNZ",40.77739,-111.88834,1377.0
NP.7235.17,NP,7235,17,HN2,46.61868,-112.10216,1219.0
NP.7237.06,NP,7237,06,HN2,40.757137,-111.84147,1443.0
NP.7237.10,NP,7237,10,HN2,40.757137,-111.84147,1443.0
NP.7237.1S,NP,7237,1S,"HN2,HN3",40.757137,-111.84147,1443.0
NP.7237.BN,NP,7237,BN,HNZ,40.757137,-111.84147,1443.0
NP.7401.,NP,7401,,"HNE,HNN,HNZ",37.29602,-89.52162,119.0
NP.7405.L3,NP,7405,L3,HNZ,37.29507,-89.52148,119.6
NP.7405.R1,NP,7405,R1,HNZ,37.29507,-89.52148,119.6
NP.7405.T1,NP,7405,T1,"HNE,HNN",37.29507,-89.52148,119.6
NP.7410.06,NP,7410,06,HNN,35.14357,-90.02684,76.0
NP.7410.11,NP,7410,11,HNN,35.14357,-90.02684,76.0
NP.7410.1N,NP,7410,1N,HNE,35.14357,-90.02684,76.0
NP.7410.3E,NP,7410,3E,HNN,35.14357,-90.02684,76.0
NP.7410.4N,NP,7410,4N,HNE,35.14357,-90.02684,76.0
NP.7410.GE,NP,7410,GE,"HNE,HNN,HNZ",35.14357,-90.02684,76.0
NP.7410.RN,NP,7410,RN,HNE,35.14357,-90.02684,76.0
NP.7413.5C,NP,7413,5C,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.8C,NP,7413,8C,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.GC,NP,7413,GC,"HNE,HNN",35.48322,-97.49555,378.0
NP.7413.N3,NP,7413,N3,HNN,35.48322,-97.49555,378.0
NP.7045.,NP,7045,,"HNE,HNN,HNZ",46.6855,-123.73398,3.0
NP.7050.BW,NP,7050,BW,"HN2,HN3,HNZ",47.61515,-122.33678,30.0
NP.7050.LS,NP,7050,LS,HN3,47.61515,-122.33678,30.0
NP.7051.,NP,7051,,"HNE,HNN,HNZ",47.5699,-122.6305,10.0
NP.7053.AC,NP,7053,AC,HN2,45.51865,-122.67837,16.0
NP.7057.21,NP,7057,21,HNE,43.224,-123.36727,139.0
NP.7057.32,NP,7057,32,HNN,43.224,-123.36727,139.0
NP.7061.07,NP,7061,07,HN2,45.63712,-122.6572,48.0
NP.7061.20,NP,7061,20,HNZ,45.63712,-122.6572,48.0
NP.7061.21,NP,7061,21,HN3,45.63712,-122.6572,48.0
NP.720.LS,NP,720,LS,HNE,33.58805,-117.07216,451.0
NP.720.RC,NP,720,RC,"HNE,HNN,HNZ",33.58805,-117.07216,451.0
NP.7208.D6,NP,7208,D6,"HN2,HN3",40.723,-111.9071,1290.0
NP.7210.,NP,7210,,"HNE,HNN,HNZ",46.84859,-114.04056,965.0
NP.7216.,NP,7216,,"HNE,HNN,HNZ",45.2091,-112.6381,1565.0
NP.7026.,NP,7026,,"HNE,HNN,HNZ",48.24313,-122.45464,10.0
NP.7047.MT,NP,7047,MT,"HNE,HNN,HNZ",48.98701,-117.34835,611.0
NP.7057.08,NP,7057,08,HNN,43.224,-123.36727,139.0
NP.7057.22,NP,7057,22,HNN,43.224,-123.36727,139.0
NP.7057.24,NP,7057,24,HNN,43.224,-123.36727,139.0
NP.7057.3N,NP,7057,3N,"HNE,HNN",43.224,-123.36727,139.0
NP.7061.01,NP,7061,01,HNZ,45.63712,-122.6572,48.0
NP.7061.15,NP,7061,15,HN2,45.63712,-122.6572,48.0
NP.720.LC,NP,720,LC,"HNE,HNN",33.58805,-117.07216,451.0
NP.7215.8W,NP,7215,8W,"HNE,HNN",40.7665,-111.8867,1310.0
NP.7215.RC,NP,7215,RC,HNN,40.7665,-111.8867,1310.0
NP.7023.3D,NP,7023,3D,HNN,43.24782,-123.36045,157.0
NP.7025.B3,NP,7025,B3,HN3,42.7183,-124.46443,31.0
NP.7033.10,NP,7033,10,"HNE,HNN,HNZ",48.512,-122.61342,6.0
NP.7039.,NP,7039,,"HNE,HNN,HNZ",47.4676,-123.8466,68.0
NP.7046.,NP,7046,,"HNE,HNN,HNZ",47.12012,-122.56534,81.0
NP.7050.RE,NP,7050,RE,"HN2,HN3",47.61515,-122.33678,30.0
NP.7057.25,NP,7057,25,HNE,43.224,-123.36727,139.0
NP.7057.30,NP,7057,30,HNE,43.224,-123.36727,139.0
NP.7057.3S,NP,7057,3S,HNE,43.224,-123.36727,139.0
NP.7059.RW,NP,7059,RW,"HN2,HN3",42.44165,-122.84072,381.0
NP.7061.24,NP,7061,24,HN2,45.63712,-122.6572,48.0
NP.707.DT,NP,707,DT,"HNE,HNN,HNZ",33.84904,-117.45483,424.0
NP.7203.,NP,7203,,"HNE,HNN,HNZ",40.7468,-111.8271,1457.0
NP.7203.01,NP,7203,01,"HNE,HNN,HNZ",40.7468,-111.8271,1457.0
NP.7208.D9,NP,7208,D9,HNZ,40.723,-111.9071,1290.0
NP.7215.2W,NP,7215,2W,"HNE,HNN",40.7665,-111.8867,1310.0
NP.7215.6E,NP,7215,6E,HNN,40.7665,-111.8867,1310.0
NP.7217.0B,NP,7217,0B,"HNE,HNN,HNZ",43.62026,-116.18827,844.0
NP.7024.B1,NP,7024,B1,"HN2,HN3",44.07002,-121.30643,1105.0
NP.7024.FF,NP,7024,FF,"HN2,HN3,HNZ",44.07002,-121.30643,1105.0
NP.7025.B5,NP,7025,B5,"HN2,HN3",42.7183,-124.46443,31.0
NP.7047.LQ,NP,7047,LQ,"HNE,HNN,HNZ",48.98701,-117.34835,611.0
NP.7052.PO,NP,7052,PO,"HNE,HNN,HNZ",44.12256,-123.30576,132.0
NP.7053.2E,NP,7053,2E,HN2,45.51865,-122.67837,16.0
NP.7057.07,NP,7057,07,HNE,43.224,-123.36727,139.0
NP.7057.15,NP,7057,15,HNE,43.224,-123.36727,139.0
NP.7057.2C,NP,7057,2C,"HNE,HNN",43.224,-123.36727,139.0
NP.7057.4C,NP,7057,4C,"HNE,HNN",43.224,-123.36727,139.0
NP.7057.4W,NP,7057,4W,HNN,43.224,-123.36727,139.0
NP.7059.05,NP,7059,05,HN3,42.44165,-122.84072,381.0
NP.7059.11,NP,7059,11,HN2,42.44165,-122.84072,381.0
NP.7059.1W,NP,7059,1W,"HN2,HN3,HNZ",42.44165,-122.84072,381.0
NP.7061.08,NP,7061,08,HN2,45.63712,-122.6572,48.0
NP.7061.2E,NP,7061,2E,HN3,45.63712,-122.6572,48.0
NP.709.AB,NP,709,AB,"HN2,HN3,HNZ",34.04861,-118.11217,156.0
NP.7208.DE,NP,7208,DE,"HN3,HNZ",40.723,-111.9071,1290.0
NP.7208.DQ,NP,7208,DQ,"HN3,HNZ",40.723,-111.9071,1290.0
NP.7215.BW,NP,7215,BW,"HNE,HNN,HNZ",40.7665,-111.8867,1310.0
NP.7025.FF,NP,7025,FF,"HNE,HNN,HNZ",42.7183,-124.46443,31.0
NP.7030.,NP,7030,,"HN2,HN3,HNE,HNN,HNZ",47.45086,-122.30219,122.0
NP.7029.0B,NP,7029,0B,"HNE,HNN,HNZ",48.13436,-122.76521,17.0
NP.7047.CR,NP,7047,CR,"HNE,HNN,HNZ",48.98701,-117.34835,611.0
NP.7050.LN,NP,7050,LN,HN3,47.61515,-122.33678,30.0
NP.7053.18,NP,7053,18,"HN2,HN3",45.51865,-122.67837,16.0
NP.7053.A3,NP,7053,A3,HN3,45.51865,-122.67837,16.0
NP.7057.01,NP,7057,01,HNZ,43.224,-123.36727,139.0
NP.7057.26,NP,7057,26,HNN,43.224,-123.36727,139.0
NP.7057.WA,NP,7057,WA,HNN,43.224,-123.36727,139.0
NP.7058.,NP,7058,,"HNE,HNN,HNZ",43.22805,-123.366615,129.0
