id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date
CI.GR2.,CI,GR2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.11816,-118.30024,342.0,1998.089,3000.001
CI.GRA.,CI,GRA,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.99608,-117.36621,689.0,2001.108,3000.001
CI.GRH.,CI,GRH,,"EHE,EHN,EHZ",34.30803,-118.55954,723.0,1994.018,1999.002
CI.GRP.,CI,GRP,,EHZ,34.80481,-115.60705,1261.1,1974.364,2009.217
CI.GSA.,CI,GSA,,"EHE,EHN,EHZ",34.13677,-118.1283,234.0,1987.014,3000.001
CI.GSC.,CI,GSC,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.30177,-116.80574,1000.0,1961.311,3000.001
CI.GTM.,CI,GTM,,EHZ,34.2946,-116.356,836.0,1992.180,2014.233
CI.GVR.,CI,GVR,,"EHE,EHN,EHZ",34.04972,-118.11995,141.0,1987.277,3000.001
CI.GVR.20,CI,GVR,20,EHZ,34.04972,-118.11995,141.0,1987.277,3000.001
CI.HAI.,CI,HAI,,"EHE,EHN,EHZ",36.13664,-117.94753,1110.0,1932.012,1974.270
CI.HAR.,CI,HAR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.0114,-117.29909,620.0,2013.338,3000.001
CI.HAV.,CI,HAV,,EHZ,35.51,-118.51667,990.0,1952.207,1952.248
CI.HAY.,CI,HAY,,EHZ,33.70736,-115.63892,413.0,1956.172,2014.198
CI.HDB.,CI,HDB,,EHZ,34.40074,-116.28736,875.0,1999.290,3000.001
CI.HDG.,CI,HDG,,EHZ,34.42886,-116.3058,1302.0,1975.154,1990.007
CI.HDH.,CI,HDH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.77529,-118.63999,964.6,2015.166,3000.001
CI.HEC.,CI,HEC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.8294,-116.335,920.0,1997.213,3000.001
CI.HHL.,CI,HHL,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.600796,-119.748579,1347.9,2021.217,3000.001
CI.HIW.,CI,HIW,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.03998,-115.38423,1276.9,2017.159,3000.001
CI.HLL.,CI,HLL,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.17643,-118.35967,193.0,2000.083,3000.001
CI.HLN.,CI,HLN,,EHZ,34.12128,-117.21897,358.9,1995.222,3000.001
CI.HMT.,CI,HMT,,EHZ,33.70883,-117.00392,582.0,1993.194,2014.072
CI.HMT2.,CI,HMT2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.708115,-117.001524,593.0,2013.141,3000.001
CI.HOD.,CI,HOD,,EHZ,34.83886,-117.24753,807.0,1981.151,2002.151
CI.HOL.,CI,HOL,,EHZ,34.45825,-117.84505,1269.0,1997.135,2014.203
CI.HOT.,CI,HOT,,EHZ,33.3144,-116.58236,1934.0,1976.006,1994.344
CI.HRV.,CI,HRV,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.72711,-118.8044,917.9,2021.236,3000.001
CI.HSP.,CI,HSP,,EHZ,32.74691,-115.56259,-54.0,1975.051,1976.153
CI.HYS.,CI,HYS,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.86532,-117.56975,833.0,1983.258,3000.001
CI.IBP.,CI,IBP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.66112,-116.09286,879.0,2010.096,2011.103
CI.IDO.,CI,IDO,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.79678,-116.22152,469.0,2010.124,3000.001
CI.IDQ.,CI,IDQ,,EHZ,33.76795,-116.23897,29.0,2010.271,3000.001
CI.IDY.,CI,IDY,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.74642,-116.71536,1632.0,2013.303,3000.001
CI.IKP.,CI,IKP,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",32.65012,-116.10948,906.0,1972.089,3000.001
CI.IMP.,CI,IMP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.90147,-115.56071,-27.0,2013.302,3000.001
CI.IND.,CI,IND,,EHZ,33.81673,-116.2304,324.0,1981.243,1997.145
CI.ING.,CI,ING,,EHZ,32.98865,-115.31024,-33.0,1973.170,1995.309
CI.INS.,CI,INS,,EHZ,33.93572,-116.19512,1654.0,1974.306,1995.253
CI.IPT.,CI,IPT,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.19701,-117.28498,943.0,2012.004,2021.074
CI.IR2.,CI,IR2,,EHZ,34.38807,-118.39972,562.0,1993.004,3000.001
CI.IRC.,CI,IRC,,EHZ,34.38851,-118.40304,533.0,1971.335,1993.007
CI.IRM.,CI,IRM,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.15738,-115.14513,567.0,2001.339,3000.001
CI.IRN.,CI,IRN,,EHZ,34.16005,-115.18476,990.7,1974.323,1990.193
CI.IRS.,CI,IRS,,EHZ,33.19086,-115.42904,-43.0,1983.193,2001.178
CI.ISA.,CI,ISA,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",35.66278,-118.47403,873.0,1946.075,3000.001
CI.IVY.,CI,IVY,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.76025,-117.47678,330.0,2013.303,3000.001
CI.JAW.,CI,JAW,,EHZ,35.31578,-118.04546,711.0,1985.247,1996.250
CI.JCS.,CI,JCS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.0859,-116.5959,1264.0,1998.260,2007.259
CI.JEM.,CI,JEM,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.08098,-116.59755,1308.0,2008.122,3000.001
CI.JFS.,CI,JFS,,EHZ,35.35157,-117.67291,1393.0,1979.181,2014.139
CI.JNH.,CI,JNH,,EHZ,34.44795,-117.95705,1289.0,1977.324,2013.322
CI.JNH2.,CI,JNH2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.448941,-117.95541,1305.0,2013.207,3000.001
CI.JPLS.,CI,JPLS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.2053,-118.17368,465.6,2019.358,3000.001
CI.JRC.,CI,JRC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.9823,-117.8076,1452.0,1996.354,2004.014
CI.JRC2.,CI,JRC2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.98249,-117.80885,1469.0,2004.015,3000.001
CI.JTH.,CI,JTH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.12644,-116.03785,609.4,2013.308,3000.001
CI.JTR.,CI,JTR,,EHZ,33.81405,-115.90095,1380.3,1981.181,1986.191
CI.JUL.,CI,JUL,,EHZ,33.04817,-116.61357,1260.0,1978.100,2003.134
CI.JUN.,CI,JUN,,EHZ,34.46969,-117.87867,1166.0,1975.050,1978.070
CI.JVA.,CI,JVA,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.36622,-116.61266,904.0,2001.101,3000.001
CI.KBY.,CI,KBY,,EHZ,33.04024,-115.70177,-99.0,1975.032,1976.153
CI.KEE.,CI,KEE,,EHZ,33.63856,-116.65425,1359.0,1975.040,1994.161
CI.KIK.,CI,KIK,,EHZ,34.15037,-118.10156,237.2,1995.193,3000.001
CI.KML.,CI,KML,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.59738,-117.87909,9.0,2003.191,3000.001
CI.KNO.,CI,KNO,,EHZ,35.48333,-118.52833,1090.0,1952.248,1952.317
CI.KRC.,CI,KRC,,EHZ,35.32665,-119.7459,682.0,1952.292,1965.335
CI.KRV1.,CI,KRV1,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.45962,-118.77905,314.9,2022.033,3000.001
CI.KRV3.,CI,KRV3,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.77427,-118.43324,842.8,2022.034,3000.001
CI.KYP.,CI,KYP,,EHZ,34.1012,-118.88017,686.0,1975.160,1991.361
CI.KYV.,CI,KYV,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.92545,-116.1734,1498.2,2013.318,3000.001
CI.LAF.,CI,LAF,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.86889,-118.33143,20.0,1999.288,3000.001
CI.LAN.,CI,LAN,,EHZ,34.72683,-118.05177,684.0,1981.120,1990.194
CI.LAQ.,CI,LAQ,,EHZ,33.62798,-116.28051,-4.0,1981.243,2002.029
CI.LAT.,CI,LAT,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.04449,-118.77643,351.0,2013.303,3000.001
CI.LAV.,CI,LAV,,EHZ,34.76597,-116.2888,814.0,1981.151,1992.212
CI.LBW2.,CI,LBW2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.798,-118.08837,-16.3,2001.312,3000.001
CI.LCG.,CI,LCG,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.00033,-118.37794,108.0,1999.300,3000.001
CI.LCP.,CI,LCP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.73551,-120.27996,199.0,2001.318,3000.001
CI.LDF.,CI,LDF,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.13066,-115.18416,1239.0,1999.321,3000.001
CI.LDR.,CI,LDR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.9906,-118.34156,1121.0,2001.277,3000.001
CI.LED.,CI,LED,,EHZ,34.4677,-115.93729,807.0,1974.120,1988.048
CI.LEO.,CI,LEO,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.63064,-118.30505,1025.0,1981.070,3000.001
CI.LEV.,CI,LEV,,EHZ,34.614048,-118.289268,933.0,1995.278,2015.092
CI.LFP.,CI,LFP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.305103,-118.487967,368.0,2000.024,3000.001
CI.LGA.,CI,LGA,,EHZ,32.75976,-114.49356,18.0,1975.182,1978.028
CI.LGB.,CI,LGB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.9753,-118.14918,42.0,2000.097,3000.001
CI.LGC.,CI,LGC,,EHZ,33.607,-117.758,112.0,1971.188,1974.074
CI.LGU.,CI,LGU,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.10819,-119.06587,416.0,1999.164,2015.022
CI.LHU.,CI,LHU,,EHZ,34.67092,-118.41259,1000.0,1976.213,1996.249
CI.LJB.,CI,LJB,,"EHE,EHN,EHZ",34.59092,-117.8489,861.0,1977.303,1998.035
CI.LJC.,CI,LJC,,"EHE,EHN,EHZ",32.8634,-117.25414,11.2,1932.005,1952.214
CI.LJR.,CI,LJR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.80762,-118.86775,1443.0,2002.309,3000.001
CI.LKH.,CI,LKH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.23598,-116.75876,847.0,2013.302,3000.001
CI.LKL.,CI,LKL,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.61594,-117.82493,810.0,1996.130,2004.324
CI.LLA.,CI,LLA,,EHZ,34.8536,-117.48694,847.9,1981.335,1982.001
CI.LLN.,CI,LLN,,EHZ,34.48532,-117.84648,981.0,1984.061,1997.138
CI.LLS.,CI,LLS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.68447,-117.94304,8.0,2000.032,3000.001
CI.LMH.,CI,LMH,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.74418,-117.39135,496.0,2013.141,3000.001
CI.LMR.,CI,LMR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.93426,-117.69661,965.0,2003.057,2003.268
CI.LMR2.,CI,LMR2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.93439,-117.69629,964.0,2003.268,3000.001
CI.LMS.,CI,LMS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.81744,-117.445,443.0,2013.141,3000.001
CI.LMY.,CI,LMY,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.733165,-119.10391,1575.0,2013.338,3000.001
CI.LOC.,CI,LOC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.690735,-120.446901,95.0,2013.338,3000.001
CI.LOK.,CI,LOK,,EHZ,34.72444,-119.09279,1538.0,1982.060,1997.143
CI.LPC.,CI,LPC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.31478,-117.54642,1351.0,2009.148,2021.266
CI.LRL.,CI,LRL,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",35.47954,-117.68212,1340.0,1992.211,3000.001
CI.LRM.,CI,LRM,,EHZ,35.47737,-117.69,1222.0,1982.120,1993.118
CI.LRR.,CI,LRR,,EHZ,34.52629,-118.02867,880.0,1976.133,2014.196
CI.LRR2.,CI,LRR2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.52706,-118.02998,906.0,2013.133,3000.001
CI.LTC.,CI,LTC,,EHZ,33.49378,-115.077,275.0,1974.120,2014.233
CI.LTM.,CI,LTM,,EHZ,33.91505,-114.91908,749.6,1974.120,1988.355
CI.LTP.,CI,LTP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.8811,-118.17568,20.0,2000.207,3000.001
CI.LUC.,CI,LUC,,EHZ,34.45476,-116.96474,855.0,1988.214,2012.223
CI.LUC2.,CI,LUC2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.45638,-116.96423,886.0,2012.178,3000.001
CI.LUG.,CI,LUG,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.3656,-117.36683,1140.0,1998.028,3000.001
CI.LUS.,CI,LUS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.01375,-117.16305,120.7,2017.171,3000.001
CI.LVO.,CI,LVO,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.555798,-119.88387,275.6,2019.168,3000.001
CI.LVY.,CI,LVY,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.17408,-119.15636,11.8,2013.303,3000.001
CI.LYP.,CI,LYP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.70333,-116.7548,886.4,2016.144,3000.001
CI.MAG.,CI,MAG,,EHZ,35.36165,-118.92282,135.0,2001.029,3000.001
CI.MAN.,CI,MAN,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.8937,-120.08073,967.7,2022.290,3000.001
CI.MAR.,CI,MAR,,EHZ,35.0026,-119.34022,411.0,1980.060,2011.244
CI.MCT.,CI,MCT,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.22645,-116.04073,661.0,2001.024,3000.001
CI.MDA.,CI,MDA,,EHZ,33.9138,-117.00067,820.0,1975.010,2006.032
CI.MEC.,CI,MEC,,EHZ,33.63538,-116.02928,448.0,1981.151,2001.318
CI.MES.,CI,MES,,EHZ,34.263111,-119.095882,69.2,2016.294,3000.001
CI.MGE.,CI,MGE,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.81841,-116.36874,68.0,1999.289,3000.001
CI.MIR.,CI,MIR,,EHZ,33.41621,-116.08171,30.0,1981.120,2007.059
CI.MLAC.,CI,MLAC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",37.63019,-118.83605,2162.0,1992.309,3000.001
CI.MLL.,CI,MLL,,EHZ,34.09125,-116.93713,1480.0,1974.323,1999.005
CI.MLS.,CI,MLS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.0046,-117.56162,230.0,1998.064,3000.001
CI.MMC.,CI,MMC,,EHZ,33.57304,-117.76258,55.1,2015.302,3000.001
CI.MNO.,CI,MNO,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.94738,-117.17278,564.0,2013.303,3000.001
CI.MNT.,CI,MNT,,EHZ,34.4569,-118.4444,701.0,1994.030,1997.145
CI.MOP.,CI,MOP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.28096,-118.90469,141.0,1999.259,3000.001
CI.MOR.,CI,MOR,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.50388,-117.13993,331.0,2013.302,3000.001
CI.MOV.,CI,MOV,,EHZ,34.15587,-116.50247,1246.9,1978.084,1980.182
CI.MPI.,CI,MPI,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.81258,-119.1453,2673.0,2000.306,3000.001
CI.MPM.,CI,MPM,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.05799,-117.48901,1839.0,1998.176,3000.001
CI.MPP.,CI,MPP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.88848,-119.81362,1739.0,2000.275,3000.001
CI.MRV.,CI,MRV,,EHZ,34.06137,-116.5438,936.0,1979.293,1986.193
CI.MSC.,CI,MSC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.03852,-116.64795,938.0,2009.112,3000.001
CI.MSJ.,CI,MSJ,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.80801,-116.96789,466.0,1999.208,3000.001
CI.MTA.,CI,MTA,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.42654,-117.37927,785.0,2015.237,3000.001
CI.MTG.,CI,MTG,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.19915,-116.64727,1092.0,2013.302,3000.001
CI.MTL.,CI,MTL,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.2688,-118.2374,1540.5,1999.110,1999.152
CI.MTP.,CI,MTP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.48434,-115.5532,1588.0,1996.254,3000.001
CI.MUR.,CI,MUR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.59999,-117.19543,562.0,2005.206,3000.001
CI.MWC.,CI,MWC,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",34.22362,-118.05832,1725.0,1928.114,3000.001
CI.NBS.,CI,NBS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.78035,-116.55798,590.0,2001.353,3000.001
CI.NCH.,CI,NCH,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.9427,-119.67395,665.0,2013.338,3000.001
CI.NEE.,CI,NEE,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.8249,-114.59941,170.0,1993.110,2006.208
CI.NEE2.,CI,NEE2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.76759,-114.61881,271.0,2006.208,3000.001
CI.NEN.,CI,NEN,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.77539,-118.50099,859.0,2013.303,3000.001
CI.NHL.,CI,NHL,,EHZ,34.39148,-118.59946,542.0,1994.017,1995.273
CI.NJQ.,CI,NJQ,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.53412,-120.17737,219.0,2001.324,3000.001
CI.NOT.,CI,NOT,,EHZ,34.22869,-118.55829,247.5,1995.278,3000.001
CI.NPN.,CI,NPN,,EHZ,35.467388,-115.268509,935.1,2017.096,3000.001
CI.NSS.,CI,NSS,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.5561,-115.9465,-16.0,2000.325,2004.070
CI.NSS2.,CI,NSS2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.55553,-115.94586,17.0,2004.077,3000.001
CI.NW2.,CI,NW2,,EHZ,33.08732,-115.69266,-100.0,1977.313,2002.235
CI.NWH.,CI,NWH,,EHZ,33.733138,-117.751087,95.8,2015.301,3000.001
CI.NWR.,CI,NWR,,EHZ,33.10174,-115.68427,-117.0,1976.306,1978.074
CI.OAK.,CI,OAK,,EHZ,34.36363,-118.78439,832.0,1994.020,2006.345
CI.OAT.,CI,OAT,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.34361,-118.61442,1089.0,1999.070,3000.001
CI.OBB.,CI,OBB,,EHZ,33.1674,-115.63744,-107.0,1972.146,1981.060
CI.OCP.,CI,OCP,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",32.74755,-116.01931,155.1,2015.107,3000.001
CI.OGC.,CI,OGC,,EHZ,33.78816,-117.844,64.0,1995.289,3000.001
CI.OKV.,CI,OKV,,EHZ,34.39697,-119.29874,124.0,1997.086,2000.090
CI.OLI.,CI,OLI,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.94539,-117.92372,162.0,1999.327,3000.001
CI.OLP.,CI,OLP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",32.60771,-116.93019,159.0,2001.010,3000.001
CI.OLY.,CI,OLY,,EHZ,33.43142,-117.11806,446.0,1981.181,2002.027
CI.ORK.,CI,ORK,,EHZ,33.56623,-115.76994,1039.0,1981.151,2002.036
CI.OSI.,CI,OSI,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.6145,-118.7235,718.0,1995.179,3000.001
CI.PALA.,CI,PALA,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.38905,-117.03182,552.0,2014.009,3000.001
CI.PAS.,CI,PAS,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",34.14844,-118.17117,314.0,1927.090,2006.303
CI.PASA.,CI,PASA,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.14844,-118.17113,307.8,1992.126,2006.304
CI.PASC.00,CI,PASC,00,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.17141,-118.18523,341.0,2006.278,3000.001
CI.PASC.10,CI,PASC,10,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.17141,-118.18523,341.0,2006.278,3000.001
CI.PCF.,CI,PCF,,EHZ,34.05304,-117.79144,226.0,1976.016,1998.018
CI.PDE.,CI,PDE,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.44199,-118.58215,328.0,1999.266,3000.001
CI.PDM.,CI,PDM,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.30336,-114.14152,144.0,2001.263,3000.001
CI.PDR.,CI,PDR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.96273,-118.43702,45.0,2001.033,3000.001
CI.PDU.,CI,PDU,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.1207,-117.63808,445.0,1999.289,3000.001
CI.PDW.,CI,PDW,,EHZ,33.92397,-117.61713,166.0,2015.121,3000.001
CI.PEM.,CI,PEM,,EHZ,34.16689,-117.87009,777.0,1976.001,2019.273
CI.PER.,CI,PER,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.86164,-117.20529,468.0,2003.141,3000.001
CI.PFO.,CI,PFO,,"BHN,BHZ,BHE",33.61164,-116.45858,1288.0,1990.304,1998.006
CI.PGA.,CI,PGA,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",33.4914,-117.0635,351.5,2013.302,3000.001
CI.PHL.,CI,PHL,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.40773,-120.54556,355.0,1997.204,3000.001
CI.PIC.,CI,PIC,,EHZ,32.91425,-114.64391,265.8,1975.001,1978.173
CI.PIU.,CI,PIU,,EHZ,34.74036,-115.09477,1163.0,1974.091,1976.306
CI.PKM.,CI,PKM,,EHZ,34.89556,-119.82084,1673.0,1976.208,2013.016
CI.PLC.,CI,PLC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.82436,-116.51195,130.0,1999.145,2008.169
CI.PLE.,CI,PLE,,EHZ,34.96857,-119.06899,1050.0,1981.090,2011.111
CI.PLM.,CI,PLM,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",33.35361,-116.86265,1691.0,1939.252,3000.001
CI.PLR.,CI,PLR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.17349,-115.977744,54.9,2014.043,3000.001
CI.PLS.,CI,PLS,,"BHE,HHN,HHZ,HHE,EHE,EHN,BHZ,BHN,EHZ",33.7953,-117.60906,1199.0,1990.143,3000.001
CI.PLT.,CI,PLT,,EHZ,32.73123,-114.73012,26.0,1973.090,2006.192
CI.PMD.,CI,PMD,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.64785,-116.37769,296.0,2005.127,3000.001
CI.PNM.,CI,PNM,,EHZ,33.97738,-115.80161,1101.0,1974.120,2008.345
CI.POB.,CI,POB,,EHZ,33.68699,-116.92402,974.0,1976.152,2014.079
CI.POB2.,CI,POB2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.68708,-116.92382,999.0,2014.079,3000.001
CI.POP.,CI,POP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.728508,-118.39402,842.0,2021.236,3000.001
CI.POR.,CI,POR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",36.10368,-119.00343,198.0,2018.277,3000.001
CI.PRR.,CI,PRR,,EHZ,33.78,-117.23333,440.0,1949.121,1970.319
CI.PSD.,CI,PSD,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.82393,-116.55026,144.0,2005.103,3000.001
CI.PSP.,CI,PSP,,EHZ,33.79371,-116.54968,162.0,1975.071,2006.024
CI.PSR.,CI,PSR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.09181,-117.80709,305.0,2005.257,3000.001
CI.PTD.,CI,PTD,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.00443,-118.80686,7.0,1973.181,3000.001
CI.PUT.,CI,PUT,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.69115,-117.96919,747.0,2013.303,3000.001
CI.PVR.,CI,PVR,,EHZ,33.75237,-118.37171,153.0,1956.061,1997.145
CI.PZA.,CI,PZA,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.3558,-120.2524,778.7,2021.215,3000.001
CI.Q335.,CI,Q335,,"HHE,HHN,HHZ",34.136187,-118.127443,232.0,2016.183,2018.091
CI.Q335.A0,CI,Q335,A0,"HHE,HHN,HHZ",34.136187,-118.127443,232.0,2016.183,2018.091
CI.Q335.B0,CI,Q335,B0,"HHE,HHN,HHZ",34.136187,-118.127443,232.0,2016.183,2018.091
CI.QAD.,CI,QAD,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.42367,-119.60926,68.0,2017.172,3000.001
CI.QAL.,CI,QAL,,EHZ,34.74909,-118.71518,1232.0,1981.090,2014.196
CI.QLC.,CI,QLC,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.04084,-119.97425,556.9,2016.123,3000.001
CI.QUG.,CI,QUG,,EHZ,34.39558,-118.49837,515.0,2001.019,3000.001
CI.RAG.,CI,RAG,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",34.68289,-116.15139,722.0,1999.201,3000.001
CI.RAY.,CI,RAY,,EHZ,34.03749,-116.81306,2369.0,1975.329,2009.013
CI.RCH.,CI,RCH,,EHZ,34.30736,-116.3513,909.2,1975.314,1986.060
CI.RCR.,CI,RCR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.36237,-116.3096,193.0,2014.365,3000.001
CI.RCT.,CI,RCT,,"BHE,HHN,HHZ,HHE,BHZ,BHN,EHZ",36.30523,-119.24384,107.0,1999.284,2022.168
CI.RCU.,CI,RCU,,EHZ,34.08309,-117.52442,329.9,2015.114,2024.107
CI.RDM.,CI,RDM,,EHZ,34.40002,-117.18415,1455.9,1976.245,1982.110
CI.RFR.,CI,RFR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",35.113583,-120.097209,386.3,2016.123,3000.001
CI.RG2.,CI,RG2,,EHZ,35.74883,-117.629,658.0,1996.018,1996.340
CI.RGC.,CI,RGC,,EHZ,35.8408,-117.6606,693.0,1995.269,1996.021
CI.RHC.,CI,RHC,,EHZ,34.00094,-118.0131,364.0,2003.276,2014.014
CI.RHC2.,CI,RHC2,,"HHN,BHE,HHZ,HHE,BHZ,BHN",34.00095,-118.01333,362.0,2014.014,3000.001
CI.RHM.,CI,RHM,,EHZ,32.14167,-115.28333,20.0,1969.046,1973.010
CI.RHR.,CI,RHR,,"HHN,BHE,HHZ,HHE,BHZ,BHN",33.290213,-117.176482,173.0,2017.075,3000.001
