id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date
NC.KHB.,NC,KHB,,EHZ,40.659901,-123.219658,1864.0,1991.323,2003.254
NC.KHBB.,NC,KHBB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",40.659901,-123.219658,1864.0,2003.254,3000.001
NC.KHM.,NC,KHM,,EHZ,40.874493,-123.732361,1476.0,1991.193,2002.156
NC.KHMB.,NC,KHMB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",40.874748,-123.73259,1501.0,1999.218,3000.001
NC.KIP.,NC,KIP,,EHZ,39.808407,-123.4813,1341.0,1980.024,2019.233
NC.KIP.01,NC,KIP,01,EHZ,39.808407,-123.4813,1341.0,1980.024,2019.233
NC.KJJ.,NC,KJJ,,EHZ,40.24744,-124.308273,693.0,1991.234,2012.263
NC.KKP.,NC,KKP,,EHZ,40.145794,-123.46965,1226.0,1979.346,2020.310
NC.KLR.01,NC,KLR,01,EHZ,40.062937,-123.330835,1025.0,2022.291,3000.001
NC.KMP.,NC,KMP,,EHZ,40.417511,-124.120613,931.0,1979.298,2001.278
NC.KMPB.,NC,KMPB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",40.417194,-124.120758,938.0,2000.118,3000.001
NC.KMR.,NC,KMR,,"HHE,HHN,HHZ",40.202175,-123.708633,915.0,2003.206,3000.001
NC.KOM.,NC,KOM,,EHZ,41.278717,-123.453148,1844.0,1982.201,3000.001
NC.KOM.02,NC,KOM,02,EHZ,41.278717,-123.453148,1844.0,1982.201,3000.001
NC.KPP.,NC,KPP,,EHZ,40.345791,-123.363281,1738.0,1979.305,2020.310
NC.KPPB.01,NC,KPPB,01,EHZ,40.34587,-123.36322,1738.0,2022.179,3000.001
NC.KPR.01,NC,KPR,01,EHZ,40.2196,-124.05732,450.0,2019.142,3000.001
NC.KRK.,NC,KRK,,EHZ,39.563152,-123.18367,1259.0,1979.247,3000.001
NC.KRK.01,NC,KRK,01,EHZ,39.563152,-123.18367,1259.0,1979.247,3000.001
NC.KRM.,NC,KRM,,EHZ,41.522068,-123.906281,1247.0,1982.203,2001.260
NC.KRMB.,NC,KRMB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",41.522957,-123.907974,1266.0,2001.167,3000.001
NC.KRP.,NC,KRP,,"HHN,BHE,HHZ,HHE,BHZ,BHN",41.157654,-124.0233,813.0,1980.330,3000.001
NC.KRP.01,NC,KRP,01,EHZ,41.157654,-124.0233,813.0,1980.330,3000.001
NC.KRP.02,NC,KRP,02,EHZ,41.157654,-124.0233,813.0,1980.330,3000.001
NC.KSC.01,NC,KSC,01,EHZ,42.344109,-124.165504,1261.0,1991.310,2001.260
NC.KSC.02,NC,KSC,02,EHZ,42.344109,-124.165504,1261.0,1991.310,2001.260
NC.KSH.01,NC,KSH,01,EHZ,41.15159,-123.88243,941.0,2024.155,3000.001
NC.KSM.01,NC,KSM,01,EHZ,40.186806,-124.175682,931.0,1982.213,2020.310
NC.KSM.02,NC,KSM,02,EHZ,40.186806,-124.175682,931.0,1982.213,2020.310
NC.KSP.,NC,KSP,,EHZ,39.518253,-123.50164,809.0,1979.249,2000.301
NC.KSX.,NC,KSX,,EHZ,41.830833,-123.87677,1120.0,1982.202,2001.259
NC.KSXB.,NC,KSXB,,"HHE,HHN,HHZ",41.830379,-123.876884,1136.0,2001.194,3000.001
NC.KTJ.01,NC,KTJ,01,EHZ,40.0548,-123.975387,307.0,2023.013,3000.001
NC.KTR.,NC,KTR,,EHZ,41.908474,-123.377548,1347.0,1992.218,2020.030
NC.LAB.01,NC,LAB,01,"HHE,HHN,EHZ,HHZ",41.48671,-121.82048,1618.0,2022.216,3000.001
NC.LAC.,NC,LAC,,EHZ,40.427452,-122.384941,198.0,1993.216,2006.320
NC.LAM.,NC,LAM,,EHZ,41.609867,-122.625587,1769.0,1994.292,2011.273
NC.LAMB.,NC,LAMB,,EHZ,41.610001,-122.625526,1789.0,2011.293,3000.001
NC.LAS.,NC,LAS,,EHZ,41.59935,-121.577728,2047.0,1988.295,2023.199
NC.LASB.01,NC,LASB,01,"HHE,HHN,HHZ",41.60013,-121.57971,2040.0,2023.235,3000.001
NC.LASH.01,NC,LASH,01,EHZ,41.26028,-121.94918,1118.6,2021.292,3000.001
NC.LBA.,NC,LBA,,EHZ,40.572666,-121.431,2121.0,1983.263,1985.199
NC.LBC.,NC,LBC,,EHZ,40.836742,-121.34993,1525.0,1998.244,3000.001
NC.LBE.01,NC,LBE,01,EHZ,41.301744,-121.719011,1750.0,2022.216,3000.001
NC.LBF.,NC,LBF,,EHZ,41.347065,-121.890976,1961.0,1976.019,3000.001
NC.LBG.,NC,LBG,,EHZ,40.802334,-122.589668,960.0,1982.308,1986.274
NC.LBK.,NC,LBK,,EHZ,41.083817,-122.667313,1304.0,1982.307,3000.001
NC.LBL.01,NC,LBL,01,EHZ,41.79533,-122.15616,2368.2,2021.335,3000.001
NC.LBM.,NC,LBM,,EHZ,40.732735,-122.367363,841.0,1982.309,1989.110
NC.LBO.,NC,LBO,,EHZ,41.4921,-122.24427,1544.0,2004.286,3000.001
NC.LBO.01,NC,LBO,01,EHZ,41.4921,-122.24427,1544.0,2004.286,3000.001
NC.LBP.,NC,LBP,,EHZ,40.316711,-122.881935,1019.0,1982.336,3000.001
NC.LBR.01,NC,LBR,01,"HH3,HH2,HHZ",41.40942,-122.06776,1607.0,2017.312,3000.001
NC.LCA.,NC,LCA,,EHZ,41.168835,-122.272835,689.0,1980.267,1990.254
NC.LCF.01,NC,LCF,01,EHZ,40.486191,-121.527,2419.0,1976.266,2003.251
NC.LCF.02,NC,LCF,02,EHZ,40.486191,-121.527,2419.0,1976.266,2003.251
NC.LCL.01,NC,LCL,01,"HHE,HHN,HHZ",40.6375,-121.04344,2211.0,2023.228,3000.001
NC.LCM.01,NC,LCM,01,EHZ,40.14657,-121.52259,1822.0,1980.309,3000.001
NC.LCM.02,NC,LCM,02,EHZ,40.14657,-121.52259,1822.0,1980.309,3000.001
NC.LCM.03,NC,LCM,03,EHZ,40.14657,-121.52259,1822.0,1980.309,3000.001
NC.LCM.04,NC,LCM,04,"HHE,HHN,HHZ",40.14657,-121.52259,1822.0,1980.309,3000.001
NC.LCS.,NC,LCS,,EHZ,41.416168,-122.392502,1125.0,1982.350,1988.208
NC.LCSB.,NC,LCSB,,EHZ,41.415878,-122.393814,1115.0,2003.261,3000.001
NC.LDB.,NC,LDB,,EHZ,40.431046,-121.786324,1173.0,1980.312,3000.001
NC.LDBB.01,NC,LDBB,01,"HHE,HHN,HHZ",40.431381,-121.786662,1182.0,2024.178,3000.001
NC.LDH.,NC,LDH,,"HHE,HHN,HHZ",40.511902,-121.581596,2060.0,2005.262,3000.001
NC.LDL.01,NC,LDL,01,"HHE,HHN,HHZ",41.38136,-122.29369,1706.0,2017.278,3000.001
NC.LEH.,NC,LEH,,EHZ,41.239666,-122.290337,1511.0,1978.298,1980.291
NC.LEL.,NC,LEL,,EHZ,40.464207,-121.518044,2414.0,2003.268,3000.001
NC.LEL.01,NC,LEL,01,"HHE,HHN,HHZ",40.464207,-121.518044,2414.0,2003.268,3000.001
NC.LGB.02,NC,LGB,02,EHZ,41.334183,-122.187706,1952.0,1980.288,2017.256
NC.LGB.01,NC,LGB,01,EHZ,41.334183,-122.187706,1952.0,1980.288,2017.256
NC.LGH.,NC,LGH,,EHZ,41.6115,-121.621002,2146.0,1988.295,1990.098
NC.LGL.,NC,LGL,,EHZ,41.616833,-122.20417,1524.0,1978.300,1979.060
NC.LGM.,NC,LGM,,EHZ,41.599316,-121.836304,1607.0,1988.298,2021.242
NC.LGO.01,NC,LGO,01,EHZ,40.41862,-120.80602,1606.0,2019.191,3000.001
NC.LGP.,NC,LGP,,EHZ,40.912281,-122.829491,1265.0,1982.311,3000.001
NC.LGR.,NC,LGR,,EHZ,41.639168,-122.480499,780.0,1988.209,1990.165
NC.LGY.01,NC,LGY,01,"HHE,HHN,HHZ",41.34488,-122.19581,2420.0,2017.257,3000.001
NC.LHC.,NC,LHC,,EHZ,40.804298,-121.517059,1012.0,1980.310,1996.285
NC.LHE.01,NC,LHE,01,EHZ,41.628582,-122.231636,2117.0,1980.289,3000.001
NC.LHE.02,NC,LHE,02,EHZ,41.628582,-122.231636,2117.0,1980.289,3000.001
NC.LHE.03,NC,LHE,03,EHZ,41.628582,-122.231636,2117.0,1980.289,3000.001
NC.LHH.,NC,LHH,,EHZ,41.522835,-121.532501,1890.0,1988.296,1990.098
NC.LHK.,NC,LHK,,EHZ,40.432987,-121.277916,2014.0,1977.277,1996.270
NC.LHM.,NC,LHM,,EHZ,40.896832,-122.245003,1064.0,1982.310,1986.273
NC.LHO.,NC,LHO,,EHZ,40.685165,-122.75,1378.0,1982.334,1986.275
NC.LHP.,NC,LHP,,EHZ,41.4865,-121.867332,1622.0,1978.299,1980.266
NC.LMC.,NC,LMC,,"HHE,HHN,HHZ",41.274158,-122.121971,1062.0,2009.218,3000.001
NC.LMD.,NC,LMD,,EHZ,41.573002,-121.623001,2140.0,1988.297,1990.098
NC.LME.01,NC,LME,01,EHZ,40.537945,-121.571846,1760.0,1988.309,3000.001
NC.LME.02,NC,LME,02,EHZ,40.537945,-121.571846,1760.0,1988.309,3000.001
NC.LMH.,NC,LMH,,EHZ,41.578678,-121.658516,2201.0,1978.299,3000.001
NC.LMHB.01,NC,LMHB,01,"HHE,HHN,HHZ",41.57843,-121.65866,2217.0,2024.241,3000.001
NC.LMI.,NC,LMI,,EHZ,40.512169,-122.149147,204.0,2010.132,2020.077
NC.LML.,NC,LML,,EHZ,40.475166,-121.508163,2650.0,1973.274,1974.197
NC.LMM.,NC,LMM,,EHZ,41.565334,-121.6185,2210.0,1988.277,1988.300
NC.LMP.,NC,LMP,,EHZ,41.487965,-122.154762,1860.0,1980.288,3000.001
NC.LMZ.,NC,LMZ,,EHZ,40.545502,-121.564003,1792.0,1976.316,1988.309
NC.LOM.,NC,LOM,,EHZ,41.667332,-121.972336,1775.0,1988.209,1988.298
NC.LPB.,NC,LPB,,EHZ,41.424,-121.605667,1527.0,1978.300,1980.221
NC.LPD.,NC,LPD,,EHZ,41.193829,-121.697319,1211.0,1978.300,1995.229
NC.LPG.,NC,LPG,,EHZ,40.145138,-122.687881,574.0,1991.030,3000.001
NC.LPK.,NC,LPK,,EHZ,41.455257,-122.543716,1880.0,1990.313,3000.001
NC.LRB.,NC,LRB,,EHZ,40.143227,-122.557716,308.0,1990.347,2023.198
NC.LRCG.,NC,LRCG,,EHZ,37.585667,-118.908836,2780.0,1983.295,1989.313
NC.LRD.,NC,LRD,,EHZ,40.465093,-121.463508,2362.0,1976.316,3000.001
NC.LRD.01,NC,LRD,01,"HHE,HHN,HHZ",40.465093,-121.463508,2362.0,1976.316,3000.001
NC.LRD.02,NC,LRD,02,"HHE,HHN,HHZ",40.465093,-121.463508,2362.0,1976.316,3000.001
NC.LRR.,NC,LRR,,"EHE,EHN,EHZ",40.466305,-121.622299,1817.0,1987.224,3000.001
NC.LRS.,NC,LRS,,EHZ,41.581509,-121.523438,2373.0,1988.299,1990.098
NC.LRSB.01,NC,LRSB,01,"HHE,HHN,HHZ",41.58148,-121.52358,2386.0,2024.243,3000.001
NC.LSB.01,NC,LSB,01,EHZ,41.697278,-122.471395,925.0,2022.223,3000.001
NC.LSD.01,NC,LSD,01,"HHE,HHN,HHZ",41.90748,-121.8825,1526.0,2024.240,3000.001
NC.LSF.,NC,LSF,,EHZ,40.658173,-122.523705,1042.0,1989.109,3000.001
NC.LSG.01,NC,LSG,01,EHZ,41.085435,-122.254766,1439.0,2022.292,3000.001
NC.LSH.01,NC,LSH,01,EHZ,40.792942,-122.039429,738.0,1982.347,3000.001
NC.LSH.02,NC,LSH,02,EHZ,40.792942,-122.039429,738.0,1982.347,3000.001
NC.LSH.03,NC,LSH,03,EHZ,40.792942,-122.039429,738.0,1982.347,3000.001
NC.LSI.,NC,LSI,,EHZ,40.396595,-121.423134,1857.0,1998.295,2021.242
NC.LSL.,NC,LSL,,EHZ,40.426987,-121.53463,2004.0,1976.309,1996.052
NC.LSM.,NC,LSM,,EHZ,40.279812,-121.302826,1821.0,1984.041,1996.270
NC.LSR.,NC,LSR,,EHZ,41.106956,-122.270615,1524.0,1990.234,2022.292
NC.LSS.,NC,LSS,,EHZ,41.514,-121.612,1890.0,1988.300,1990.098
NC.LTC.02,NC,LTC,02,"EHN,EHZ",40.20842,-122.125481,233.0,1979.073,2019.329
NC.LTC.01,NC,LTC,01,EHZ,40.20842,-122.125481,233.0,1979.073,2019.329
NC.LTI.,NC,LTI,,EHZ,41.176098,-121.488792,1156.0,1995.333,3000.001
NC.LTN.,NC,LTN,,EHZ,41.605499,-121.918831,1445.0,1984.001,1988.208
NC.LTS.,NC,LTS,,EHZ,41.568333,-121.99733,1920.0,1978.299,1980.221
NC.LVR.,NC,LVR,,EHZ,40.039371,-122.672501,943.0,1991.031,3000.001
NC.LWD.,NC,LWD,,EHZ,40.611832,-122.527336,390.0,1982.335,1986.268
NC.LWE.,NC,LWE,,EHZ,41.435833,-122.451332,988.0,1980.289,1982.349
NC.LWH.,NC,LWH,,EHZ,40.641796,-121.94857,539.0,1982.348,2020.077
NC.LWHB.01,NC,LWHB,01,EHZ,40.6415,-121.94737,585.0,2020.153,3000.001
NC.LWPB.01,NC,LWPB,01,"HHE,HHN,HHZ",40.59406,-121.37981,2489.0,2023.228,3000.001
NC.MAT.,NC,MAT,,EHZ,37.873333,-119.866669,1353.0,1981.132,1990.137
NC.MBE.,NC,MBE,,EHZ,36.745384,-119.28286,990.0,1992.261,2019.177
NC.MBF.,NC,MBF,,EHZ,37.678501,-120.363335,309.0,1976.301,1981.079
NC.MBM.01,NC,MBM,01,"HHE,HHN,HHZ",37.78348,-118.90163,2772.0,2022.287,3000.001
NC.MBO.,NC,MBO,,EHZ,37.684986,-120.370773,266.0,1980.289,2005.140
NC.MBR.,NC,MBR,,EHZ,38.007999,-120.415337,387.0,1972.110,1976.225
NC.MBU.,NC,MBU,,EHZ,37.559734,-120.075615,1248.0,1992.260,2023.069
NC.MBY.,NC,MBY,,EHZ,37.640835,-118.935837,2325.0,1983.293,1984.347
NC.MCB.,NC,MCB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",37.644394,-118.896835,2391.0,2002.263,3000.001
NC.MCD.,NC,MCD,,EHZ,37.54805,-118.443352,1411.0,1986.203,3000.001
NC.MCE.,NC,MCE,,EHZ,37.938835,-120.529335,373.0,1972.110,1977.160
NC.MCH.,NC,MCH,,EHZ,38.018665,-120.509499,475.0,1972.110,1984.214
NC.MCL.,NC,MCL,,EHZ,37.590321,-118.825233,2581.0,1979.316,1995.216
NC.MCM.01,NC,MCM,01,EHZ,37.609234,-118.873352,2219.0,1983.237,2014.254
NC.MCM.02,NC,MCM,02,EHZ,37.609234,-118.873352,2219.0,1983.237,2014.254
NC.MCN.,NC,MCN,,EHZ,37.633835,-118.92717,2280.0,1983.237,1984.266
NC.MCO.,NC,MCO,,EHZ,37.618992,-118.862953,2186.0,2014.203,3000.001
NC.MCR.,NC,MCR,,EHZ,37.677666,-118.785004,2122.0,1983.240,1989.215
NC.MCS.,NC,MCS,,EHZ,37.654873,-118.905762,2417.0,1982.217,3000.001
NC.MCU.,NC,MCU,,EHZ,37.97316,-120.619453,309.0,1972.110,2006.004
NC.MCUB.,NC,MCUB,,EHZ,37.975384,-120.620247,408.0,2005.138,2023.199
NC.MCUC.01,NC,MCUC,01,"HHE,HHN,HHZ",37.97342,-120.6161,357.0,2023.199,3000.001
NC.MCV.,NC,MCV,,EHZ,37.590027,-118.829109,2542.0,1995.216,3000.001
NC.MCW.,NC,MCW,,EHZ,37.644165,-118.928169,2280.0,1983.223,1984.347
NC.MCY.,NC,MCY,,"HHN,HHZ,HHE,EHE,EHN,EHZ",37.642929,-119.029137,2943.0,2010.264,3000.001
NC.MD1.,NC,MD1,,EHZ,37.638,-118.832664,2220.0,1983.008,1983.222
NC.MDC.01,NC,MDC,01,EHZ,37.70969,-119.041832,2493.0,1983.242,3000.001
NC.MDC.02,NC,MDC,02,EHZ,37.70969,-119.041832,2493.0,1983.242,3000.001
NC.MDE.,NC,MDE,,EHZ,37.540501,-120.612999,80.0,1980.289,1982.362
NC.MDP.,NC,MDP,,EHZ,37.632462,-119.07972,2315.0,1984.269,2008.262
NC.MDPB.,NC,MDPB,,"HHE,HHN,HHZ",37.632267,-119.079353,2360.0,2008.269,3000.001
NC.MDR.,NC,MDR,,"EHE,EHN",37.637959,-118.835876,2191.0,1983.009,3000.001
NC.MDR.01,NC,MDR,01,EHZ,37.637959,-118.835876,2191.0,1983.009,3000.001
NC.MDR.02,NC,MDR,02,EHZ,37.637959,-118.835876,2191.0,1983.009,3000.001
NC.MDW.,NC,MDW,,EHZ,37.631332,-118.916168,2250.0,1983.225,1984.299
NC.MDY.,NC,MDY,,"HHE,HHN,HHZ",37.658039,-119.012154,2789.0,2011.307,3000.001
NC.MEC.,NC,MEC,,EHZ,37.802334,-120.983665,37.0,1980.273,1982.363
NC.MED.01,NC,MED,01,"HHE,HHN,HHZ",37.35835,-118.9976,2269.0,2024.262,3000.001
NC.MEM.,NC,MEM,,"EHE,EHN,EHZ",37.666042,-118.939774,2473.0,1982.059,3000.001
NC.MFB.,NC,MFB,,EHZ,37.429314,-118.428917,1348.0,1984.348,3000.001
NC.MFL.,NC,MFL,,EHZ,38.019501,-120.583336,880.0,1972.110,1976.229
NC.MGP.,NC,MGP,,EHZ,37.626419,-118.902519,2190.0,1983.223,2012.241
NC.MGPB.,NC,MGPB,,EHZ,37.62608,-118.902885,2190.0,2012.241,3000.001
NC.MGS.01,NC,MGS,01,EHZ,36.85805,-119.92023,91.0,2019.141,3000.001
NC.MHD.,NC,MHD,,EHZ,37.11708,-119.89496,178.0,1983.125,3000.001
NC.MHD.01,NC,MHD,01,"HHE,HHN,HHZ",37.11708,-119.89496,178.0,1983.125,3000.001
NC.MHI.,NC,MHI,,EHZ,37.119667,-119.916168,146.0,1981.118,1983.127
NC.MILG.,NC,MILG,,EHZ,37.621334,-118.987167,2536.0,1981.182,1989.313
NC.MINS.,NC,MINS,,"HHE,HHN,HHZ",37.65377,-119.060928,2796.0,2011.293,3000.001
NC.MLC.,NC,MLC,,EHZ,37.61211,-118.915283,2471.0,1982.217,3000.001
NC.MLH.,NC,MLH,,EHZ,37.678551,-118.814964,2101.0,1989.215,3000.001
NC.MLI.,NC,MLI,,"HHE,HHN,HHZ",37.636761,-119.017906,3075.0,2011.278,3000.001
NC.MLK.,NC,MLK,,EHZ,37.664082,-118.976524,2644.0,1982.217,2020.143
NC.MLL.,NC,MLL,,EHZ,37.578835,-118.904999,3030.0,1983.292,1985.274
NC.MLM.,NC,MLM,,EHZ,37.728031,-118.94693,2501.0,1979.316,3000.001
NC.MLR.,NC,MLR,,EHZ,38.091385,-120.162529,1349.0,1984.270,2007.142
NC.MMI.,NC,MMI,,EHZ,37.419617,-119.743813,1288.0,1989.117,2023.331
NC.MML.,NC,MML,,EHZ,37.655998,-118.977997,2610.0,1987.294,1994.223
NC.MMLB.,NC,MMLB,,"HHN,BHE,HHZ,HHE,BHZ,BHN",37.659092,-118.979065,2656.0,2002.260,3000.001
NC.MMM.,NC,MMM,,EHZ,37.886166,-120.506668,362.0,1972.110,1976.308
NC.MMP.,NC,MMP,,EHZ,37.609707,-119.028702,2818.0,1983.238,3000.001
NC.MMS.,NC,MMS,,EHZ,37.630375,-119.031746,3324.0,1989.209,3000.001
NC.MMT.,NC,MMT,,EHZ,37.37607,-119.17957,2738.0,1989.167,3000.001
NC.MMT.01,NC,MMT,01,"HHE,HHN,HHZ",37.37607,-119.17957,2738.0,1989.167,3000.001
NC.MMW.,NC,MMW,,EHZ,38.063835,-120.181503,1411.0,1976.183,1984.270
NC.MNH.,NC,MNH,,EHZ,38.145729,-120.814796,189.0,1976.301,2005.131
NC.MNHB.,NC,MNHB,,EHZ,38.1459,-120.81357,206.0,2005.124,2023.331
NC.MNP.02,NC,MNP,02,EHZ,37.413666,-119.725166,975.0,1981.133,1989.117
NC.MNP.01,NC,MNP,01,EHZ,37.413666,-119.725166,975.0,1981.133,1989.117
NC.MOG.,NC,MOG,,EHZ,37.491665,-118.503166,1542.0,1986.203,1993.272
NC.MOY.,NC,MOY,,EHZ,37.89957,-120.569069,148.0,1972.110,2006.109
NC.MPR.,NC,MPR,,EHZ,37.80431,-120.014099,1386.0,1990.130,3000.001
NC.MQ1P.,NC,MQ1P,,"HHN,HHZ,HHE,EHE,EHN,EHZ",37.612782,-119.021309,2740.0,2009.300,3000.001
NC.MQ2P.,NC,MQ2P,,"EHE,EHN,EHZ",37.643108,-119.029099,2955.0,2009.300,2010.264
NC.MQ3P.,NC,MQ3P,,"EHE,EHN,EHZ",37.61713,-119.006866,2620.0,2010.021,2010.160
NC.MRC.,NC,MRC,,EHZ,37.67374,-118.50708,2023.0,1986.204,3000.001
NC.MRD.01,NC,MRD,01,EHZ,37.59776,-119.05869,2661.0,1989.208,3000.001
NC.MRD.02,NC,MRD,02,EHZ,37.59776,-119.05869,2661.0,1989.208,3000.001
NC.MRD.03,NC,MRD,03,"HHE,HHN,HHZ",37.59776,-119.05869,2661.0,1989.208,3000.001
NC.MRF.,NC,MRF,,EHZ,38.245167,-120.518166,748.0,1976.184,2006.109
NC.MRH.,NC,MRH,,"EHE,EHN,EHZ",36.286282,-119.087105,432.0,1993.126,2019.171
NC.MRS.,NC,MRS,,EHZ,37.510666,-118.882164,3680.0,1983.208,1990.001
NC.MSK.,NC,MSK,,EHZ,37.652885,-119.024628,2657.0,1983.296,1994.223
NC.MSL.,NC,MSL,,EHZ,37.616718,-118.956573,2479.0,1982.125,2012.234
NC.MST.,NC,MST,,EHZ,37.903996,-120.407097,352.0,1972.110,2006.109
NC.MSV.,NC,MSV,,EHZ,38.2299,-120.613983,852.0,2005.117,2020.030
NC.MTC.,NC,MTC,,EHZ,37.631668,-118.964996,2398.0,1982.313,2007.278
NC.MTG.,NC,MTG,,EHZ,37.561333,-120.104332,634.0,1981.070,1982.362
NC.MTL.01,NC,MTL,01,EHZ,37.62471,-120.57217,75.0,2021.263,3000.001
NC.MTU.01,NC,MTU,01,EHZ,37.352882,-118.563263,1792.0,1984.349,3000.001
NC.MTU.02,NC,MTU,02,EHZ,37.352882,-118.563263,1792.0,1984.349,3000.001
NC.MWB.,NC,MWB,,EHZ,37.16832,-118.337975,1544.0,1986.278,2002.269
NC.MWR.01,NC,MWR,01,"HHE,HHN,HHZ",37.22918,-119.39809,1857.0,2023.348,3000.001
NC.MYL.,NC,MYL,,EHZ,37.383492,-120.420525,57.0,1983.125,2023.331
NC.MYM.,NC,MYM,,EHZ,37.6255,-118.936165,2340.0,1979.268,1984.300
NC.MYO.,NC,MYO,,EHZ,37.377998,-120.41967,84.0,1981.118,1983.124
NC.NAB.,NC,NAB,,EHZ,37.939167,-122.758835,140.0,1971.308,1974.304
NC.NAD.,NC,NAD,,EHZ,38.459942,-121.970421,38.0,1987.049,2019.106
NC.NAP.,NC,NAP,,EHZ,38.438164,-122.249924,714.0,1987.049,1997.092
NC.NAPB.,NC,NAPB,,EHZ,38.439056,-122.252266,724.0,1997.092,2003.042
NC.NAPC.,NC,NAPC,,EHZ,38.439507,-122.252716,716.0,2003.042,3000.001
NC.NBC.01,NC,NBC,01,EHZ,38.34385,-122.83392,174.0,2019.136,3000.001
NC.NBO.,NC,NBO,,"EHE,EHN,EHZ",37.92144,-122.718056,91.0,1994.046,3000.001
NC.NBP.,NC,NBP,,"EHN,EHZ",38.668148,-122.194672,836.0,1974.130,2019.163
NC.NBR.,NC,NBR,,EHZ,38.261005,-122.550987,106.0,1970.226,2003.029
NC.NBRB.,NC,NBRB,,EHZ,38.260208,-122.551788,94.0,2003.028,3000.001
NC.NCC.,NC,NCC,,EHZ,38.001984,-122.47467,104.0,2006.129,3000.001
NC.NCD.,NC,NCD,,EHZ,38.369835,-122.46167,620.0,1971.067,1982.092
NC.NCF.01,NC,NCF,01,EHZ,38.321152,-122.79628,75.0,1970.226,2001.164
NC.NCF.02,NC,NCF,02,EHZ,38.321152,-122.79628,75.0,1970.226,2001.164
NC.NCO.01,NC,NCO,01,"HHE,HHN,HHZ",38.32001,-122.72462,101.0,2024.153,3000.001
NC.NCP.01,NC,NCP,01,EHZ,38.785675,-122.123947,505.0,1987.048,2019.163
NC.NCP.02,NC,NCP,02,EHZ,38.785675,-122.123947,505.0,1987.048,2019.163
NC.NCT.,NC,NCT,,EHZ,37.997211,-122.61573,225.0,2015.210,3000.001
NC.NDH.,NC,NDH,,EHZ,38.765438,-121.912949,42.0,1978.306,2019.106
NC.NEA.,NC,NEA,,EHZ,38.309883,-122.943001,31.0,2003.219,3000.001
NC.NEH.,NC,NEH,,EHZ,38.336559,-122.810822,84.0,2001.121,2016.335
NC.NFI.,NC,NFI,,EHZ,37.698334,-123.001282,23.0,1971.064,2001.072
NC.NFR.01,NC,NFR,01,EHZ,38.52248,-123.162186,484.0,1975.022,2019.239
NC.NFR.02,NC,NFR,02,EHZ,38.52248,-123.162186,484.0,1975.022,2019.239
NC.NFRB.01,NC,NFRB,01,EHZ,38.522823,-123.162026,522.0,2019.136,3000.001
NC.NFV.,NC,NFV,,EHZ,38.46769,-122.896507,44.0,2001.133,2020.269
NC.NFVB.01,NC,NFVB,01,EHZ,38.46604,-122.896387,63.0,2020.311,3000.001
NC.NGV.01,NC,NGV,01,EHZ,38.280666,-122.215233,249.0,1971.120,2001.080
NC.NGV.02,NC,NGV,02,EHZ,38.280666,-122.215233,249.0,1971.120,2001.080
NC.NGVB.,NC,NGVB,,EHZ,38.28043,-122.21582,234.0,2000.252,3000.001
NC.NHB.,NC,NHB,,EHZ,38.589333,-122.908997,165.0,1975.052,1988.083
NC.NHC.,NC,NHC,,EHZ,38.21748,-122.357674,3.0,2009.308,3000.001
NC.NHE.,NC,NHE,,EHZ,38.670334,-122.633835,1200.0,1972.001,1977.020
NC.NHF.,NC,NHF,,"EHE,EHN,EHZ",38.049622,-122.523315,39.0,1991.233,3000.001
NC.NHF.10,NC,NHF,10,EHZ,38.049622,-122.523315,39.0,1991.233,3000.001
NC.NHM.,NC,NHM,,EHZ,38.154861,-121.804382,33.0,1971.119,3000.001
NC.NHM.01,NC,NHM,01,EHZ,38.154861,-121.804382,33.0,1971.119,3000.001
NC.NHM.02,NC,NHM,02,EHZ,38.154861,-121.804382,33.0,1971.119,3000.001
NC.NHS.,NC,NHS,,"EHE,EHN,EHZ",38.656517,-122.614418,1213.0,2005.223,3000.001
NC.NHV.,NC,NHV,,EHZ,38.164879,-122.712959,144.0,2000.250,3000.001
NC.NIM.,NC,NIM,,EHZ,38.561607,-122.265373,534.0,1987.040,2006.286
NC.NIMB.,NC,NIMB,,EHZ,38.561417,-122.265404,550.0,2006.285,2012.320
NC.NKPH.01,NC,NKPH,01,EHZ,38.095919,-122.948013,27.0,2022.048,3000.001
NC.NLB.01,NC,NLB,01,EHZ,38.7427,-122.553063,371.0,2019.205,3000.001
NC.NLH.,NC,NLH,,"EHE,EHN,EHZ",38.122814,-122.149216,180.0,1977.258,3000.001
NC.NLL.01,NC,NLL,01,EHZ,38.85146,-122.26834,716.0,2020.064,3000.001
NC.NLN.,NC,NLN,,EHZ,38.152599,-122.713341,96.0,1970.222,2001.038
NC.NMB.01,NC,NMB,01,EHZ,38.76294,-121.9295,67.6,2019.105,3000.001
NC.NMC.,NC,NMC,,EHZ,38.59095,-122.912857,119.0,1988.083,2019.310
NC.NMH.,NC,NMH,,"EHE,EHN,EHZ",38.669369,-122.633209,1288.0,1976.015,2005.193
